content_id,title,file,line,risk_level,suggestion,auto_fix_possible
cbt-707a8899c0a7,Can Foreigners Use WeChat Pay in China? (2026 Guide) — Foreigners Payment Setup,2026-05-22-how-to-use-wechat-pay-as-a-foreigner.md,L124,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-707a8899c0a7,Can Foreigners Use WeChat Pay in China? (2026 Guide) — Foreigners Payment Setup,2026-05-22-how-to-use-wechat-pay-as-a-foreigner.md,L160,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-cc4549872c92,How to Book China High-Speed Train Tickets (2026) — Booking & Logistics,2026-05-25-china-high-speed-rail-how-to-book-tickets.md,L3,HIGH,第一人称/本地宣称: 'Local'；改用编辑部口吻,yes
cbt-cc4549872c92,How to Book China High-Speed Train Tickets (2026) — Booking & Logistics,2026-05-25-china-high-speed-rail-how-to-book-tickets.md,L21,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-cc4549872c92,How to Book China High-Speed Train Tickets (2026) — Booking & Logistics,2026-05-25-china-high-speed-rail-how-to-book-tickets.md,L133,HIGH,第一人称/本地宣称: 'My'；改用编辑部口吻,yes
cbt-cc4549872c92,How to Book China High-Speed Train Tickets (2026) — Booking & Logistics,2026-05-25-china-high-speed-rail-how-to-book-tickets.md,L178,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-cc4549872c92,How to Book China High-Speed Train Tickets (2026) — Booking & Logistics,2026-05-25-china-high-speed-rail-how-to-book-tickets.md,L180,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-302467d853db,Shanghai 48-Hour Guide: Bund & French Concession,2026-05-25-shanghai-bund-french-concession-2-day-guide.md,L17,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-302467d853db,Shanghai 48-Hour Guide: Bund & French Concession,2026-05-25-shanghai-bund-french-concession-2-day-guide.md,L45,HIGH,第一人称/本地宣称: 'Local'；改用编辑部口吻,yes
cbt-302467d853db,Shanghai 48-Hour Guide: Bund & French Concession,2026-05-25-shanghai-bund-french-concession-2-day-guide.md,L52,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-302467d853db,Shanghai 48-Hour Guide: Bund & French Concession,2026-05-25-shanghai-bund-french-concession-2-day-guide.md,L56,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-302467d853db,Shanghai 48-Hour Guide: Bund & French Concession,2026-05-25-shanghai-bund-french-concession-2-day-guide.md,L115,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-302467d853db,Shanghai 48-Hour Guide: Bund & French Concession,2026-05-25-shanghai-bund-french-concession-2-day-guide.md,L116,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-c885da2cf5d9,"7-Day China Itinerary: Beijing, Xi",2026-05-26-7-day-china-itinerary-beijing-xian-shanghai-first-timers.md,L34,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-c885da2cf5d9,"7-Day China Itinerary: Beijing, Xi",2026-05-26-7-day-china-itinerary-beijing-xian-shanghai-first-timers.md,L43,HIGH,第一人称/本地宣称: 'insider'；改用编辑部口吻,yes
cbt-c885da2cf5d9,"7-Day China Itinerary: Beijing, Xi",2026-05-26-7-day-china-itinerary-beijing-xian-shanghai-first-timers.md,L43,HIGH,第一人称/本地宣称: 'insider'；改用编辑部口吻,yes
cbt-c885da2cf5d9,"7-Day China Itinerary: Beijing, Xi",2026-05-26-7-day-china-itinerary-beijing-xian-shanghai-first-timers.md,L78,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-c885da2cf5d9,"7-Day China Itinerary: Beijing, Xi",2026-05-26-7-day-china-itinerary-beijing-xian-shanghai-first-timers.md,L83,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-277de627eb2d,Hangzhou Travel Guide: West Lake & Tea Culture,2026-05-26-hangzhou-west-lake-tea-culture-g20-guide.md,L44,HIGH,第一人称/本地宣称: 'Local'；改用编辑部口吻,yes
cbt-277de627eb2d,Hangzhou Travel Guide: West Lake & Tea Culture,2026-05-26-hangzhou-west-lake-tea-culture-g20-guide.md,L45,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-277de627eb2d,Hangzhou Travel Guide: West Lake & Tea Culture,2026-05-26-hangzhou-west-lake-tea-culture-g20-guide.md,L63,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-277de627eb2d,Hangzhou Travel Guide: West Lake & Tea Culture,2026-05-26-hangzhou-west-lake-tea-culture-g20-guide.md,L96,HIGH,第一人称/本地宣称: 'Local'；改用编辑部口吻,yes
cbt-277de627eb2d,Hangzhou Travel Guide: West Lake & Tea Culture,2026-05-26-hangzhou-west-lake-tea-culture-g20-guide.md,L108,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-673e981fe6f2,Is China Safe for Tourists in 2026? Honest Guide,2026-05-26-is-china-safe-for-tourists-2026-honest-assessment.md,L20,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-6f28480baea0,Chinese Train Stations: Survival Guide for Travelers,2026-05-27-how-to-survive-chinese-train-station.md,L88,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-6f28480baea0,Chinese Train Stations: Survival Guide for Travelers,2026-05-27-how-to-survive-chinese-train-station.md,L88,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-6f28480baea0,Chinese Train Stations: Survival Guide for Travelers,2026-05-27-how-to-survive-chinese-train-station.md,L100,HIGH,第一人称/本地宣称: 'My'；改用编辑部口吻,yes
cbt-6f28480baea0,Chinese Train Stations: Survival Guide for Travelers,2026-05-27-how-to-survive-chinese-train-station.md,L107,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-6f28480baea0,Chinese Train Stations: Survival Guide for Travelers,2026-05-27-how-to-survive-chinese-train-station.md,L108,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-6f28480baea0,Chinese Train Stations: Survival Guide for Travelers,2026-05-27-how-to-survive-chinese-train-station.md,L110,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-6f28480baea0,Chinese Train Stations: Survival Guide for Travelers,2026-05-27-how-to-survive-chinese-train-station.md,L110,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-6f28480baea0,Chinese Train Stations: Survival Guide for Travelers,2026-05-27-how-to-survive-chinese-train-station.md,L110,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-e464169c4991,Chinese Food Delivery: Meituan & Ele.me Guide,2026-05-28-chinese-food-delivery-meituan-eleme-guide.md,L21,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-e464169c4991,Chinese Food Delivery: Meituan & Ele.me Guide,2026-05-28-chinese-food-delivery-meituan-eleme-guide.md,L39,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-e464169c4991,Chinese Food Delivery: Meituan & Ele.me Guide,2026-05-28-chinese-food-delivery-meituan-eleme-guide.md,L133,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-e464169c4991,Chinese Food Delivery: Meituan & Ele.me Guide,2026-05-28-chinese-food-delivery-meituan-eleme-guide.md,L136,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-e464169c4991,Chinese Food Delivery: Meituan & Ele.me Guide,2026-05-28-chinese-food-delivery-meituan-eleme-guide.md,L147,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-e464169c4991,Chinese Food Delivery: Meituan & Ele.me Guide,2026-05-28-chinese-food-delivery-meituan-eleme-guide.md,L147,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-e464169c4991,Chinese Food Delivery: Meituan & Ele.me Guide,2026-05-28-chinese-food-delivery-meituan-eleme-guide.md,L157,HIGH,第一人称/本地宣称: 'My'；改用编辑部口吻,yes
cbt-e464169c4991,Chinese Food Delivery: Meituan & Ele.me Guide,2026-05-28-chinese-food-delivery-meituan-eleme-guide.md,L160,HIGH,第一人称/本地宣称: 'My'；改用编辑部口吻,yes
cbt-abb64a856c29,PayPal + Alipay + WeChat Pay: What It Means for You,2026-05-29-paypal-alipay-wechat-pay-qr-code-support.md,L37,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-abb64a856c29,PayPal + Alipay + WeChat Pay: What It Means for You,2026-05-29-paypal-alipay-wechat-pay-qr-code-support.md,L103,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-abb64a856c29,PayPal + Alipay + WeChat Pay: What It Means for You,2026-05-29-paypal-alipay-wechat-pay-qr-code-support.md,L109,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-abb64a856c29,PayPal + Alipay + WeChat Pay: What It Means for You,2026-05-29-paypal-alipay-wechat-pay-qr-code-support.md,L111,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-73f33c49bc51,China Tourist Visa Guide: How to Apply in 2026 — 2026 China Visa & 144-Hour Visa-Free Transit Explained,2026-06-02-ultimate-guide-to-china-visa-for-tourists.md,L118,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-73f33c49bc51,China Tourist Visa Guide: How to Apply in 2026 — 2026 China Visa & 144-Hour Visa-Free Transit Explained,2026-06-02-ultimate-guide-to-china-visa-for-tourists.md,L118,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-73f33c49bc51,China Tourist Visa Guide: How to Apply in 2026 — 2026 China Visa & 144-Hour Visa-Free Transit Explained,2026-06-02-ultimate-guide-to-china-visa-for-tourists.md,L122,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-73f33c49bc51,China Tourist Visa Guide: How to Apply in 2026 — 2026 China Visa & 144-Hour Visa-Free Transit Explained,2026-06-02-ultimate-guide-to-china-visa-for-tourists.md,L126,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-73f33c49bc51,China Tourist Visa Guide: How to Apply in 2026 — 2026 China Visa & 144-Hour Visa-Free Transit Explained,2026-06-02-ultimate-guide-to-china-visa-for-tourists.md,L137,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-73f33c49bc51,China Tourist Visa Guide: How to Apply in 2026 — 2026 China Visa & 144-Hour Visa-Free Transit Explained,2026-06-02-ultimate-guide-to-china-visa-for-tourists.md,L145,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-558f85f45e9a,Great Wall of China: History Beyond the Tourist Trail,2026-06-19-the-history-and-culture-of-the-great-wall-beyond-the-tourist-trail-guide.md,L30,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-558f85f45e9a,Great Wall of China: History Beyond the Tourist Trail,2026-06-19-the-history-and-culture-of-the-great-wall-beyond-the-tourist-trail-guide.md,L34,HIGH,第一人称/本地宣称: 'insider'；改用编辑部口吻,yes
cbt-558f85f45e9a,Great Wall of China: History Beyond the Tourist Trail,2026-06-19-the-history-and-culture-of-the-great-wall-beyond-the-tourist-trail-guide.md,L49,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-558f85f45e9a,Great Wall of China: History Beyond the Tourist Trail,2026-06-19-the-history-and-culture-of-the-great-wall-beyond-the-tourist-trail-guide.md,L52,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-558f85f45e9a,Great Wall of China: History Beyond the Tourist Trail,2026-06-19-the-history-and-culture-of-the-great-wall-beyond-the-tourist-trail-guide.md,L54,HIGH,第一人称/本地宣称: 'Local'；改用编辑部口吻,yes
cbt-558f85f45e9a,Great Wall of China: History Beyond the Tourist Trail,2026-06-19-the-history-and-culture-of-the-great-wall-beyond-the-tourist-trail-guide.md,L56,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-558f85f45e9a,Great Wall of China: History Beyond the Tourist Trail,2026-06-19-the-history-and-culture-of-the-great-wall-beyond-the-tourist-trail-guide.md,L56,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-558f85f45e9a,Great Wall of China: History Beyond the Tourist Trail,2026-06-19-the-history-and-culture-of-the-great-wall-beyond-the-tourist-trail-guide.md,L58,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-698862ce2129,"Chinese Tea Culture: History, Types & Ceremony",2026-06-22-chinese-tea-culture-history-types-and-tea-ceremony-guide.md,L21,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-698862ce2129,"Chinese Tea Culture: History, Types & Ceremony",2026-06-22-chinese-tea-culture-history-types-and-tea-ceremony-guide.md,L53,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-698862ce2129,"Chinese Tea Culture: History, Types & Ceremony",2026-06-22-chinese-tea-culture-history-types-and-tea-ceremony-guide.md,L63,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-698862ce2129,"Chinese Tea Culture: History, Types & Ceremony",2026-06-22-chinese-tea-culture-history-types-and-tea-ceremony-guide.md,L103,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-663ab3f3b0fa,Shanghai Beyond the Bund: Hidden Neighborhoods,2026-06-22-shanghai-beyond-the-bund-hidden-neighborhoods-and-local-culture.md,L10,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-663ab3f3b0fa,Shanghai Beyond the Bund: Hidden Neighborhoods,2026-06-22-shanghai-beyond-the-bund-hidden-neighborhoods-and-local-culture.md,L14,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-663ab3f3b0fa,Shanghai Beyond the Bund: Hidden Neighborhoods,2026-06-22-shanghai-beyond-the-bund-hidden-neighborhoods-and-local-culture.md,L14,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-663ab3f3b0fa,Shanghai Beyond the Bund: Hidden Neighborhoods,2026-06-22-shanghai-beyond-the-bund-hidden-neighborhoods-and-local-culture.md,L36,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-663ab3f3b0fa,Shanghai Beyond the Bund: Hidden Neighborhoods,2026-06-22-shanghai-beyond-the-bund-hidden-neighborhoods-and-local-culture.md,L42,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-663ab3f3b0fa,Shanghai Beyond the Bund: Hidden Neighborhoods,2026-06-22-shanghai-beyond-the-bund-hidden-neighborhoods-and-local-culture.md,L47,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-663ab3f3b0fa,Shanghai Beyond the Bund: Hidden Neighborhoods,2026-06-22-shanghai-beyond-the-bund-hidden-neighborhoods-and-local-culture.md,L51,HIGH,第一人称/本地宣称: 'Local'；改用编辑部口吻,yes
cbt-663ab3f3b0fa,Shanghai Beyond the Bund: Hidden Neighborhoods,2026-06-22-shanghai-beyond-the-bund-hidden-neighborhoods-and-local-culture.md,L53,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-550a6e3e929c,Sichuan Hotpot Guide: History & Best Restaurants,2026-06-23-sichuan-hotpot-guide-history-best-restaurants-and-cultural-significance.md,L31,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-550a6e3e929c,Sichuan Hotpot Guide: History & Best Restaurants,2026-06-23-sichuan-hotpot-guide-history-best-restaurants-and-cultural-significance.md,L33,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-550a6e3e929c,Sichuan Hotpot Guide: History & Best Restaurants,2026-06-23-sichuan-hotpot-guide-history-best-restaurants-and-cultural-significance.md,L47,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-550a6e3e929c,Sichuan Hotpot Guide: History & Best Restaurants,2026-06-23-sichuan-hotpot-guide-history-best-restaurants-and-cultural-significance.md,L49,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-550a6e3e929c,Sichuan Hotpot Guide: History & Best Restaurants,2026-06-23-sichuan-hotpot-guide-history-best-restaurants-and-cultural-significance.md,L57,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-550a6e3e929c,Sichuan Hotpot Guide: History & Best Restaurants,2026-06-23-sichuan-hotpot-guide-history-best-restaurants-and-cultural-significance.md,L61,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-d7747b73c978,Xi,2026-06-30-xian-terracotta-army-history-discovery-and-insider-tips.md,L4,HIGH,第一人称/本地宣称: 'Insider'；改用编辑部口吻,yes
cbt-d7747b73c978,Xi,2026-06-30-xian-terracotta-army-history-discovery-and-insider-tips.md,L39,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-d7747b73c978,Xi,2026-06-30-xian-terracotta-army-history-discovery-and-insider-tips.md,L44,HIGH,第一人称/本地宣称: 'Insider'；改用编辑部口吻,yes
cbt-d7747b73c978,Xi,2026-06-30-xian-terracotta-army-history-discovery-and-insider-tips.md,L46,HIGH,第一人称/本地宣称: 'insider'；改用编辑部口吻,yes
cbt-d7747b73c978,Xi,2026-06-30-xian-terracotta-army-history-discovery-and-insider-tips.md,L133,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,L79,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,L100,HIGH,第一人称/本地宣称: 'secret'；改用编辑部口吻,yes
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,L133,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,L160,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,L191,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,L195,HIGH,第一人称/本地宣称: 'Local'；改用编辑部口吻,yes
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,L237,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,L249,HIGH,第一人称/本地宣称: 'Insider'；改用编辑部口吻,yes
cbt-95d9a1b95440,China Travel Guide: July 2026 Updates & Visa Rules,2026-07-01-chinabound-travel-guide-2026-07-monthly-update.md,L3,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-95d9a1b95440,China Travel Guide: July 2026 Updates & Visa Rules,2026-07-01-chinabound-travel-guide-2026-07-monthly-update.md,L41,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,L20,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,L22,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,L35,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,L44,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,L46,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,L46,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,L75,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,L93,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,L104,HIGH,第一人称/本地宣称: 'Insider'；改用编辑部口吻,yes
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,L104,HIGH,第一人称/本地宣称: 'insider'；改用编辑部口吻,yes
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,L110,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L32,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L90,HIGH,第一人称/本地宣称: 'local'；改用编辑部口吻,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L114,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L118,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L124,HIGH,第一人称/本地宣称: 'My'；改用编辑部口吻,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L134,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L134,HIGH,第一人称/本地宣称: 'my'；改用编辑部口吻,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L175,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L121,HIGH,第一人称/本地宣称: 'Local'；改用编辑部口吻,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L153,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L155,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L159,HIGH,第一人称/本地宣称: 'I'；改用编辑部口吻,yes
